stamp_sec,stamp_nanosec,x,y,yaw
41,206000000,1.1608995537943645,-1.4999018579102703,5.2128676443562974e-05
41,240000000,1.1663394948226455,-1.499901628963303,5.2188903747420605e-05
41,274000000,1.1717793936111327,-1.4999013995462096,5.224467080036311e-05
41,308000000,1.1772193144256804,-1.4999011424826623,5.228724933621599e-05
41,342000000,1.1826593058197612,-1.499900855477014,5.231054514075969e-05
41,376000000,1.1880993238716084,-1.4999005760873414,5.234448584019912e-05
41,410000000,1.1935393488717954,-1.4999003030121705,5.238306953548425e-05
41,444000000,1.1989793295343796,-1.4999000384673398,5.242480157251878e-05
41,478000000,1.204419320266688,-1.4998998275579651,5.250102446215012e-05
41,512000000,1.2098592952247194,-1.4998995848847978,5.255989574520233e-05
41,546000000,1.2152992740642545,-1.4998993087878965,5.2595348116458e-05
41,580000000,1.2207392868005018,-1.499898988885048,5.2603732816203476e-05
41,614000000,1.2261792950019585,-1.4998986818556013,5.262145889833208e-05
41,648000000,1.2316192908231274,-1.4998984126774833,5.2658051100014095e-05
41,682000000,1.2370593029814991,-1.4998981989677336,5.273161758052702e-05
41,716000000,1.2424992863322155,-1.4998980079623851,5.2819452529945256e-05
41,750000000,1.2479392683693262,-1.4998977891875644,5.288099241820063e-05
41,784000000,1.253379266715374,-1.49989751630377,5.291015544098631e-05
41,818000000,1.258819280074968,-1.4998972002787219,5.291237824127242e-05
41,852000000,1.263104326679962,-1.4998969449382058,5.28457287291462e-05
41,886000000,1.2662337252871871,-1.4998968307099916,5.292089779737094e-05
41,920000000,1.268207198806532,-1.49989677532887,5.303879087726685e-05
41,954000000,1.2699070888927384,-1.4998967372755496,5.294465582072872e-05
41,988000000,1.2716062100311196,-1.4998966975809214,5.309647521646579e-05
42,22000000,1.2733048050312252,-1.4998966517270804,5.308623648564969e-05
42,56000000,1.2750034809348523,-1.499896548464285,5.3140096265381737e-05
42,90000000,1.2767026378738282,-1.4998963121223297,5.305724119676215e-05
42,124000000,1.2784025263073486,-1.499896088200876,5.302651062831113e-05
42,158000000,1.2801029427303234,-1.4998960406072246,5.307750227921904e-05
42,192000000,1.281803686017964,-1.4998960800172823,5.3203771818347093e-05
42,226000000,1.2835043876512768,-1.499896130200311,5.333037166946253e-05
42,260000000,1.2852048736518094,-1.4998961212734387,5.3424833819168966e-05
42,294000000,1.2869050032586882,-1.4998959436488564,5.3408719292384146e-05
42,328000000,1.2886048037328799,-1.4998957620195634,5.338763530176594e-05
42,362000000,1.2903044192377908,-1.4998956135946622,5.3388569433001306e-05
42,396000000,1.2920040350087596,-1.4998955288293812,5.3429028618875186e-05
42,430000000,1.2937037239566627,-1.4998954482282874,5.347142462101662e-05
42,464000000,1.2954036410007708,-1.499895407278166,5.353774720786185e-05
42,498000000,1.2971037937155923,-1.499895386670884,5.361927214152337e-05
42,532000000,1.2988040007131758,-1.4998953568113405,5.369825785209522e-05
42,566000000,1.3005042209132904,-1.4998952695096417,5.3742087929478526e-05
42,600000000,1.302204365748501,-1.4998951602012327,5.3771595364836374e-05
42,634000000,1.3039044083599192,-1.4998949727278799,5.3753002675060204e-05
42,668000000,1.3056043466596878,-1.4998948467672542,5.376567211000116e-05
42,702000000,1.3073042429871633,-1.4998947986105189,5.383908106028324e-05
42,736000000,1.309004086654413,-1.4998947492290122,5.3900787608259355e-05
42,770000000,1.310703966601963,-1.4998946992151372,5.3962762570526415e-05
42,804000000,1.3124039911642793,-1.4998946482231377,5.402536434612559e-05
42,838000000,1.3141039976738844,-1.4998945912664463,5.408887233647057e-05
42,872000000,1.3158040638514517,-1.499894507371024,5.4135231746090806e-05
42,906000000,1.31750413682455,-1.499894355793143,5.413817498546713e-05
42,940000000,1.3192041573006759,-1.4998942072801793,5.4142174007064736e-05
42,974000000,1.320904131332939,-1.4998940744560278,5.4157371548602686e-05
43,8000000,1.3226041218822913,-1.4998940126915494,5.420988465156937e-05
43,42000000,1.3243040826999697,-1.4998940002681591,5.431019756153291e-05
43,76000000,1.3260040894655105,-1.4998939809999614,5.4393860968361837e-05
43,110000000,1.3277040469243178,-1.4998939538015064,5.447483324341327e-05
43,144000000,1.3294040237909543,-1.4998938696836155,5.45202827849542e-05
43,178000000,1.3311040176562479,-1.4998937384375057,5.453569468007173e-05
43,212000000,1.3328040490533182,-1.499893615675892,5.455121480450315e-05
43,246000000,1.3345041137552605,-1.49989350251893,5.458158351479308e-05
43,280000000,1.3362040947185412,-1.4998933971612658,5.4612869474463285e-05
43,314000000,1.3379040687028587,-1.4998933150291003,5.465495505919318e-05
43,348000000,1.3396040842758519,-1.4998932731270354,5.47272460330697e-05
43,382000000,1.3413040968675733,-1.4998932088285672,5.479005344927462e-05
43,416000000,1.3430040905742429,-1.499893100405679,5.481616884896439e-05
43,450000000,1.3447042248333854,-1.4998930041483378,5.4849665993680577e-05
43,484000000,1.3464042822331517,-1.499892901808914,5.488420598239232e-05
43,518000000,1.3481042497154203,-1.4998928103700682,5.492079235568838e-05
43,552000000,1.3498041598774995,-1.499892736296679,5.497169002087053e-05
43,586000000,1.3515040498495312,-1.4998926646564004,5.5019147003640404e-05
43,620000000,1.3532039642326976,-1.4998925915685568,5.506908417956411e-05
43,654000000,1.354903957030177,-1.4998925215440508,5.5119560293594654e-05
43,688000000,1.3566039727144723,-1.4998924533422133,5.5168037817869954e-05
43,722000000,1.3583040628051306,-1.499892383600129,5.5220152308216545e-05
43,756000000,1.3600040601949899,-1.4998923145080105,5.52701122305495e-05
43,790000000,1.3617041097173403,-1.4998921780735388,5.5280542682127574e-05
43,824000000,1.363404162762092,-1.49989201323057,5.52681700062541e-05
43,858000000,1.3651041283425918,-1.4998918620796216,5.5274464548444484e-05
43,892000000,1.3668041680428404,-1.4998917531635425,5.5296099562562087e-05
43,926000000,1.3685041246966356,-1.499891682748588,5.534848475296591e-05
43,960000000,1.370204036361999,-1.499891615209391,5.540008498109624e-05
43,994000000,1.3719039840812925,-1.4998915935344994,5.547883056411814e-05
44,28000000,1.3736040365670272,-1.4998915750034227,5.5560683982107806e-05
44,62000000,1.3753040337089006,-1.499891535566156,5.563316589297164e-05
44,96000000,1.3770040388799418,-1.4998914420112912,5.5669877594244364e-05
44,130000000,1.3787040352280624,-1.499891309091568,5.568351824749662e-05
44,164000000,1.380404034399904,-1.4998911867803666,5.570251945973814e-05
44,198000000,1.3821040779106657,-1.4998910761101398,5.572968716199586e-05
44,232000000,1.3838041981775506,-1.4998909762895822,5.575984406247753e-05
44,266000000,1.3855042174817693,-1.499890879366519,5.5799476549720975e-05
44,300000000,1.3872041717077492,-1.4998908225379723,5.585970862786967e-05
44,334000000,1.3889041161032356,-1.499890841182582,5.5969408619294473e-05
44,368000000,1.3906039975239322,-1.4998908446896404,5.606640595792358e-05
44,402000000,1.3923039184995536,-1.4998907853161223,5.6126061095729934e-05
44,436000000,1.394003846502836,-1.4998906146361144,5.611722290167939e-05
44,470000000,1.3957039228583124,-1.4998904280956784,5.609773627576012e-05
44,504000000,1.3974039891360261,-1.4998902518037869,5.608137340730924e-05
44,538000000,1.3991040609065142,-1.499890144961961,5.611378422093293e-05
44,572000000,1.400804130877706,-1.499890145916016,5.621179781210721e-05
44,606000000,1.4025041523392037,-1.4998901790368036,5.633406175018476e-05
44,640000000,1.4042041271249412,-1.4998901942210623,5.644055998368864e-05
44,674000000,1.405904080058545,-1.4998901602130776,5.6521456747424946e-05
44,708000000,1.4076040432839587,-1.499889932735547,5.647996291096286e-05
44,742000000,1.4093040119488645,-1.4998896705176452,5.641155184556142e-05
44,776000000,1.4110039992392132,-1.4998894901568782,5.6400260728113154e-05
44,810000000,1.412704035805963,-1.4998894255610007,5.645716081606801e-05
44,844000000,1.4144040863114118,-1.4998894651179087,5.657964519751252e-05
44,878000000,1.4161040582051387,-1.4998895186084746,5.671554850857425e-05
44,912000000,1.4178040735387638,-1.499889485191572,5.679607142904348e-05
44,946000000,1.4195040641755667,-1.4998892862604987,5.677300431563278e-05
44,980000000,1.4212040434811506,-1.4998890188356764,5.670303049570043e-05
45,14000000,1.4229040257339833,-1.4998888225196145,5.6677065369299844e-05
45,48000000,1.4246040152318444,-1.499888783889725,5.6754893743723376e-05
45,82000000,1.4263039920458582,-1.4998887814022133,5.685732212654009e-05
45,116000000,1.428003976970489,-1.4998888106610049,5.697461088286287e-05
45,150000000,1.429703969668934,-1.499888773187953,5.705409885214426e-05
45,184000000,1.4314039710471835,-1.4998886793875201,5.709488604656585e-05
45,218000000,1.4331039852148606,-1.4998885380765463,5.7108775537110215e-05
45,252000000,1.4348039507146988,-1.4998884086133826,5.712769954487461e-05
45,286000000,1.436503935309537,-1.4998882403155243,5.712455364629078e-05
45,320000000,1.4382039366142851,-1.4998881368452615,5.715726726958786e-05
45,354000000,1.4399039545607053,-1.499888090365033,5.722872142302455e-05
45,388000000,1.441604012213603,-1.4998880447489862,5.7295846459634094e-05
45,422000000,1.4433040995074986,-1.4998879959284541,5.736728071354697e-05
45,456000000,1.445004085540928,-1.499887938301133,5.743441448132644e-05
45,490000000,1.446704119040828,-1.4998878812936565,5.7495210816273487e-05
45,524000000,1.448404121298498,-1.499887776127481,5.7530403377757554e-05
45,558000000,1.4501040572656303,-1.499887669211844,5.755922120018166e-05
45,592000000,1.4518039489307335,-1.4998875681942456,5.7595649279338634e-05
45,626000000,1.4526206370498187,-1.4998874588176492,5.7606467503559855e-05
45,660000000,1.4526217012011646,-1.4998874084684666,5.7537536893392505e-05
45,694000000,1.4526218851766752,-1.499887379503111,5.75431175022948e-05
45,728000000,1.4526215100485231,-1.4998874022136346,5.764866748255169e-05
45,762000000,1.4526208391326905,-1.4998874294083737,5.766950117303271e-05
45,796000000,1.4526201905240774,-1.4998874586455928,5.773807249820174e-05
45,830000000,1.4526197904362068,-1.4998874842656011,5.778846994508317e-05
45,864000000,1.4526196732179444,-1.4998875093961486,5.784591930880949e-05
45,898000000,1.4526198198968399,-1.499887508856226,5.789436546870787e-05
45,932000000,1.4526201185848862,-1.4998874254184835,5.788511898388248e-05
45,966000000,1.4526204523685653,-1.4998873566210753,5.788767314820291e-05
46,0,1.4526206780144757,-1.4998874220020502,5.79726819349082e-05
46,34000000,1.4526207016283614,-1.4998875174700923,5.8082498308234754e-05
46,68000000,1.4526206259394276,-1.4998875496789756,5.814265684160446e-05
46,102000000,1.4526205279786395,-1.4998874917962615,5.814846628017892e-05
46,136000000,1.4526203781244287,-1.499887421409909,5.8140313510152025e-05
46,170000000,1.452620261724264,-1.4998873726238036,5.815722671207141e-05
46,204000000,1.452620196181525,-1.4998874165102,5.82260983061753e-05
46,238000000,1.452620194587749,-1.4998875109238545,5.8333709024884776e-05
46,272000000,1.4526202650622795,-1.4998875440630228,5.8396970987400254e-05
46,306000000,1.4526203095306212,-1.4998875445598463,5.844222057407539e-05
46,340000000,1.4526203892573213,-1.4998874488672727,5.842413806316721e-05
46,374000000,1.4526204039713886,-1.4998873420924208,5.8400097966971825e-05
46,408000000,1.452605337757875,-1.49988797070463,0.007606857146786715
46,442000000,1.4525805948134862,-1.4998903572383315,0.020870727897831818
46,476000000,1.4525564718975084,-1.4998928669940081,0.03362196152112988
46,510000000,1.4525322719328664,-1.4998960490358422,0.04651887768647461
46,544000000,1.452508217504875,-1.4998994744615255,0.059401255603324744
46,578000000,1.4524841839068299,-1.4999030297970497,0.07226204126862903
46,612000000,1.4524601804579367,-1.4999066106964656,0.08514616338010876
46,646000000,1.452436286705855,-1.499910357980197,0.0980129768790691
46,680000000,1.452412387156259,-1.499914500337447,0.11089044518838993
46,714000000,1.4523885730734096,-1.4999190842365073,0.1237619695638717
46,748000000,1.45236478280908,-1.4999242096997563,0.13663671009340836
46,782000000,1.4523411358893539,-1.499929723625012,0.1495099418374096
46,816000000,1.4523174660971276,-1.4999355002899595,0.16238380315742623
46,850000000,1.4522938199822109,-1.4999414121015435,0.17525721197950564
46,884000000,1.4522702437476551,-1.4999475009060286,0.18813063128595897
46,918000000,1.4522467461285078,-1.4999538643779855,0.20100396382619917
46,952000000,1.4522233630502783,-1.4999605294376548,0.21387728201850467
46,986000000,1.4522001072870618,-1.499967629265508,0.22675066637386004
47,20000000,1.452177011933144,-1.4999751553287217,0.23962413241170896
47,54000000,1.4521539661051792,-1.499983011165976,0.25249760444587716
47,88000000,1.4521310736226152,-1.4999910586507068,0.2653710246627401
47,122000000,1.452108250830049,-1.4999993038169774,0.27824438600097234
47,156000000,1.4520854638152756,-1.5000078413163755,0.29111775569643605
47,190000000,1.452062797941843,-1.500016652339975,0.3039911370878635
47,224000000,1.452040231703209,-1.500025784110513,0.31686455919401385
47,258000000,1.4520178318315142,-1.5000352542301376,0.32973805655647037
47,292000000,1.4519955566447111,-1.5000450211446734,0.3426115987766072
47,326000000,1.4519734061286451,-1.5000550886167918,0.35548518676001367
47,360000000,1.4519513629103522,-1.5000654261695183,0.36835880340576754
47,394000000,1.4519294489494674,-1.500076006657744,0.38123244106436593
47,428000000,1.451907650166263,-1.500086870023495,0.39410611797862727
47,462000000,1.4518861338008913,-1.5000979779313095,0.40697984789836067
47,496000000,1.4518646713822512,-1.5001094170168519,0.419853636335605
47,530000000,1.4518433184136292,-1.5001211644948957,0.43272746778643506
47,564000000,1.451822233685994,-1.5001331468247185,0.44560134216437863
47,598000000,1.4518012243963287,-1.5001453913655876,0.4584752290385224
47,632000000,1.451780334350383,-1.5001579344557787,0.4713491395878005
47,666000000,1.4517597632620867,-1.500170692057678,0.48422308107065254
47,700000000,1.4517392945796563,-1.500183760558724,0.4970970460891131
47,734000000,1.4517189027583879,-1.5001971518777306,0.5099710279083551
47,768000000,1.4516986469832667,-1.5002107405194058,0.5228449571751973
47,802000000,1.45167850951909,-1.5002246224173097,0.5357188860371577
47,836000000,1.4516585662102783,-1.5002387272408193,0.5485927850751439
47,870000000,1.4516389686711983,-1.5002530797127014,0.5614667150271797
47,904000000,1.4516195542229073,-1.5002677343082242,0.5743406468576951
47,938000000,1.4516003285820402,-1.500282636502275,0.5872145659443307
47,972000000,1.4515812644909067,-1.5002977889977946,0.6000884252422105
48,6000000,1.451562356276543,-1.5003131782303203,0.6129622421800037
48,40000000,1.4515436392995775,-1.5003287895024378,0.6258360056155569
48,74000000,1.4515251240001867,-1.5003446473243427,0.6387097325848704
48,108000000,1.4515067786488185,-1.5003607860926198,0.6515834386462509
48,142000000,1.451488737874195,-1.5003771609289518,0.6644571310171289
48,176000000,1.4514708927237074,-1.5003937547924284,0.6773307846690922
48,210000000,1.451453200707869,-1.5004106284639176,0.6902043982224322
48,244000000,1.451435732880118,-1.5004276367204543,0.7030779471187546
48,278000000,1.4514184711208633,-1.5004448537033506,0.7159514489105144
48,312000000,1.451401410175853,-1.5004623361002252,0.7288249524679095
48,346000000,1.4513845819369553,-1.500480053170612,0.7416984413482177
48,380000000,1.4513680474072312,-1.5004980009164157,0.754571954056463
48,414000000,1.4513518738216502,-1.500516077757416,0.7674454723112953
48,448000000,1.4513358393834106,-1.5005344370470395,0.7803189874370048
48,482000000,1.4513199717531715,-1.500553009670746,0.7931924737393184
48,516000000,1.4513043229156182,-1.5005718039865987,0.8060659663254377
48,550000000,1.4512888421326635,-1.5005907321611305,0.8189394147228225
48,584000000,1.4512735690490508,-1.5006098023597068,0.8318128296809705
48,618000000,1.4512585827031521,-1.500629042769479,0.8446862687776585
48,652000000,1.4512439734135614,-1.5006484237303919,0.8575597653297148
48,686000000,1.4512296843623256,-1.50066809681546,0.8704333579306196
48,720000000,1.4512156476898583,-1.5006880215338811,0.883307001063236
48,754000000,1.4512018358820642,-1.500708153956418,0.8961806503433858
48,788000000,1.451188243455942,-1.5007284086018475,0.9090542844992326
48,822000000,1.4511748356010887,-1.50074876737225,0.9219278631025631
48,856000000,1.4511616681010016,-1.5007692450703476,0.9348014263305398
48,890000000,1.4511487696751657,-1.5007898836180757,0.9476749871760802
48,924000000,1.451136231582417,-1.5008107396885828,0.9605486294946608
48,958000000,1.4511239882816593,-1.5008317872053722,0.9734222868207224
48,992000000,1.4511119975463453,-1.5008529877933625,0.9862959244137676
49,26000000,1.4511002579142933,-1.500874303681408,0.9991695274526428
49,60000000,1.4510888313106107,-1.5008956917099707,1.0120430995828422
49,94000000,1.4510777363897935,-1.5009172238443949,1.0249166825686424
49,128000000,1.4510669413426207,-1.50093894698223,1.0377902675520942
49,162000000,1.4510563941086352,-1.5009608713408995,1.0506638203535394
49,196000000,1.4510460897849682,-1.5009828491581527,1.0635372860243513
49,230000000,1.4510360029225036,-1.501005046797312,1.0764107029811494
49,264000000,1.4510261929405206,-1.5010274196879174,1.0892840880424757
49,298000000,1.4510165974379698,-1.5010498538182977,1.1021573776274478
49,332000000,1.451007400511117,-1.501072251525081,1.1150306311489075
49,366000000,1.450998520717499,-1.5010948523702587,1.127903885523412
49,400000000,1.450990019067599,-1.5011175739778402,1.1407771485702511
49,434000000,1.450981818051873,-1.501140406321311,1.1536503756251941
49,468000000,1.4509738941912511,-1.501163383271785,1.166523563862631
49,502000000,1.4509662170256843,-1.5011863774099667,1.179396667890058
49,536000000,1.4509587383860825,-1.5012094717217634,1.1922696837562043
49,570000000,1.450951498333237,-1.501232763299149,1.2051426669488159
49,604000000,1.4509445907930245,-1.5012561716725923,1.2180156557819695
49,638000000,1.4509380709106552,-1.501279662474262,1.2308886794926583
49,672000000,1.4509319082006804,-1.5013031976754478,1.2437617420633946
49,706000000,1.4509260213970951,-1.5013267469259104,1.256634751981472
49,740000000,1.4509204271094593,-1.5013503835777584,1.2695077775364882
49,774000000,1.4509151029162335,-1.5013740575154375,1.2823807747731888
49,808000000,1.4509100768624974,-1.5013978801587409,1.2952538007171803
49,842000000,1.4509053542680659,-1.5014218138513282,1.3081268550849001
49,876000000,1.4509009136081994,-1.5014457569329567,1.3209999109922257
49,910000000,1.4508968217322888,-1.501469642713984,1.3338729976567292
49,944000000,1.4508930385958003,-1.5014936300935158,1.3467461292827363
49,978000000,1.4508895649408353,-1.5015177092637977,1.359619300854559
50,12000000,1.4508863911005494,-1.5015417852937707,1.3724924887451733
50,46000000,1.4508835100017854,-1.501565964604947,1.3853656976967257
50,80000000,1.4508833637019722,-1.5015752985846311,1.3906749811552945
50,114000000,1.4508814859549184,-1.5015823325241653,1.3940935991481394
50,148000000,1.4508812138672338,-1.501590406942815,1.3986310961080155
50,182000000,1.45088013112204,-1.5015976191369313,1.402402001562303
50,216000000,1.4508795684603961,-1.5016053809815328,1.4066332224489173
50,250000000,1.450878775881989,-1.5016128991253495,1.4106115264440882
50,284000000,1.4508782678359804,-1.5016205707469439,1.414719675762368
50,318000000,1.4508777220623381,-1.501628264093499,1.4187652222204388
50,352000000,1.450877219393018,-1.5016360393904848,1.422839188720549
50,386000000,1.4508766642848308,-1.5016437262334477,1.4269010891968879
50,420000000,1.4508760378890595,-1.5016513735084251,1.4309675360336322
50,454000000,1.4508754309336873,-1.5016590039019793,1.435032467260667
50,488000000,1.4508748864452772,-1.5016666428532743,1.4390977593949739
50,522000000,1.450874480988152,-1.5016743262157952,1.4431631570254244
50,556000000,1.4508741826036315,-1.501681999607021,1.4472284909694098
50,590000000,1.4508739013846024,-1.5016897249418877,1.4512939177540607
50,624000000,1.4508735983291114,-1.5016974206295874,1.455359244943777
50,658000000,1.450873280318918,-1.5017050948140098,1.459424581992203
50,692000000,1.4508729541937857,-1.5017127489238575,1.4634898734326276
50,726000000,1.4508726867364228,-1.5017202838811847,1.4675551814888943
50,760000000,1.4508725062011865,-1.501727892817845,1.4716205309303672
50,794000000,1.450872360541793,-1.5017355605413547,1.4756858909686794
50,828000000,1.4508721717128217,-1.5017432030027522,1.4797511990903793
50,862000000,1.4508719975532804,-1.5017509275816732,1.4838164962744516
50,896000000,1.4508718689686677,-1.501758698171272,1.4878818117660637
50,930000000,1.4508718679742292,-1.5017664123264995,1.491947174416733
50,964000000,1.4508719920142008,-1.501774083893993,1.4960126029991587
50,998000000,1.4508720580401473,-1.5017817576350416,1.5000779780846705
51,32000000,1.4508720564512168,-1.5017893987495743,1.504143283301752
51,66000000,1.4508720443142464,-1.5017970507552931,1.5082085653721415
51,100000000,1.4508720880816814,-1.5018047436566788,1.5122738601055337
51,134000000,1.4508722298723185,-1.5018124345555428,1.5163391975202285
51,168000000,1.4508724384642258,-1.5018201405065135,1.5204045521646659
51,202000000,1.4508727293490402,-1.5018278376048668,1.5244699402135473
51,236000000,1.4508730434320143,-1.5018355166513033,1.5285353233077705
51,270000000,1.4508733327658307,-1.5018431755616497,1.5326006641936665
51,304000000,1.450873604789273,-1.5018508186102246,1.536665974721915
51,338000000,1.450873806418519,-1.5018522433658326,1.5376296629020398
51,372000000,1.4508735118079652,-1.501851954985357,1.5373894953937175
51,406000000,1.4508737113760013,-1.5018521478869424,1.5375450035521494
51,440000000,1.4508735610279726,-1.501851948831466,1.5374543839754231
51,474000000,1.450873572102372,-1.501852002875479,1.5375031026345938
51,508000000,1.450873501630386,-1.5018520317464574,1.5374785913895763
51,542000000,1.450873480984415,-1.5018521480140181,1.5374902426593633
51,576000000,1.4508734930329843,-1.5018522218509673,1.5374851289572806
51,610000000,1.4508735823524994,-1.501852213962598,1.5374873538462939
51,644000000,1.4508735955056686,-1.5018522013444098,1.5374866308545794
51,678000000,1.4508735553080847,-1.5018522013715123,1.5374868820169751
51,712000000,1.4508735347373676,-1.5018520760241583,1.5374868736168943
51,746000000,1.450873522166487,-1.5018519689271206,1.537486885606623
51,780000000,1.450873556319519,-1.5018519787290623,1.537486980791571
51,814000000,1.4508736487659921,-1.5018520414460697,1.5374870673238712
51,848000000,1.4508737272515162,-1.5018521471030972,1.5374871739756422
51,882000000,1.4508737098833553,-1.501852238493446,1.5374872067314012
51,916000000,1.4508736077526925,-1.5018523102110588,1.5374871857887589
51,950000000,1.4508734758805182,-1.5018523102896297,1.5374871507665278
51,984000000,1.4508734244708061,-1.5018522781497685,1.5374871595892194
52,18000000,1.4508735247834308,-1.5018522322036159,1.537487262841944
52,52000000,1.450873684325465,-1.5018521859620164,1.537487409229655
52,86000000,1.4509119701611564,-1.5006992933039502,1.5382081962682845
52,120000000,1.4509863395532494,-1.4983913747784268,1.5390408445343229
52,154000000,1.4510952056161064,-1.49492779614432,1.5397556214054267
52,188000000,1.451236732617156,-1.4903084100161066,1.54055540639157
52,222000000,1.4514005697899668,-1.4848709497178791,1.5405811164415883
52,256000000,1.4515652838582507,-1.4794321047125527,1.5405242036438365
52,290000000,1.4517299110622022,-1.4739930060316717,1.540571511333983
52,324000000,1.4518945492860857,-1.4685540505767238,1.5405405785372492
52,358000000,1.4520591892925199,-1.4631157366555871,1.5405587730754715
52,392000000,1.4522236700603492,-1.4576780977560864,1.5405490380162
52,426000000,1.4523881220354349,-1.4522411411097398,1.540553960390641
52,460000000,1.4525525956876202,-1.446804509635443,1.5405516390549716
52,494000000,1.452717164806146,-1.4413677636223634,1.5405527553035323
52,528000000,1.4528817317415184,-1.4359307434059707,1.5405523996358974
52,562000000,1.4530462153151287,-1.4304933962725033,1.5405525820462516
52,596000000,1.4532106911544966,-1.4250556064232607,1.5405525373577937
52,630000000,1.4533752522556354,-1.4196176378616634,1.5405526048849503
52,664000000,1.453539905192356,-1.4141796661501935,1.5405527311208318
52,698000000,1.4537044348376056,-1.4087418397427358,1.5405527686211522
52,732000000,1.4538688981845334,-1.4033042493109473,1.5405527845035907
52,766000000,1.4540333699727646,-1.397866879189915,1.5405527914666257
52,800000000,1.4541978514822946,-1.3924296331194281,1.540552817617005
52,834000000,1.4543623492137268,-1.386992294520622,1.5405528433157425
52,868000000,1.4545268839694783,-1.3815549607096063,1.5405528968545272
52,902000000,1.4546915063229742,-1.3761175467531286,1.5405530056319214
52,936000000,1.4548560910594173,-1.3706800132643004,1.540553086898566
52,970000000,1.4550205870451072,-1.3652424006779813,1.5405531093209874
53,4000000,1.4551850512450588,-1.3598047619229776,1.5405531143835283
53,38000000,1.4553495192674972,-1.3543671864395386,1.540553119259003
53,72000000,1.455514001613689,-1.348929658511106,1.5405531345747099
53,106000000,1.4556784957186162,-1.3434921769743329,1.5405531576154425
53,140000000,1.4558430661811024,-1.3380546631836794,1.540553221826611
53,174000000,1.4560076757200149,-1.3326171636709947,1.5405533272276986
53,208000000,1.456172273252615,-1.3271796549249317,1.5405534175752325
53,242000000,1.4563368575958362,-1.3217421898453017,1.540553502655068
53,276000000,1.456501382031035,-1.3163047128060914,1.5405535515475641
53,310000000,1.4566658566449953,-1.3108672212298869,1.5405535680075744
53,344000000,1.4568302924600525,-1.3054297122776652,1.540553559542304
53,378000000,1.4569947469492006,-1.2999921776663714,1.5405535570709998
53,412000000,1.4571592468396242,-1.2945545664727665,1.5405535868735596
53,446000000,1.4573237855781247,-1.2891169792968011,1.5405536455681108
53,480000000,1.457488319504764,-1.2836794793587694,1.5405537038068837
53,514000000,1.457652909742673,-1.2782419642146976,1.5405537918376342
53,548000000,1.4578174915331512,-1.272804499942414,1.5405538762566084
53,582000000,1.4579820646545134,-1.2673670803957007,1.5405539540572646
53,616000000,1.4581465624875765,-1.2619296610890314,1.5405539891203628
53,650000000,1.458310973516712,-1.2564921497071708,1.5405539544666038
53,684000000,1.4584754390740458,-1.2510546107315257,1.5405539631139025
53,718000000,1.4586399885035422,-1.2456170649744391,1.5405540239427553
53,752000000,1.4588045881445209,-1.2401795131593536,1.540554111965149
53,786000000,1.458969172738795,-1.2347419832062903,1.5405541966485732
53,820000000,1.4591337091486487,-1.2293044781448499,1.540554249605731
53,854000000,1.459298185932003,-1.2238669470140575,1.540554272391151
53,888000000,1.459462618837043,-1.2184294365259776,1.5405542616790735
53,922000000,1.4596270750022233,-1.2129919182794595,1.540554270935141
53,956000000,1.459791619585372,-1.2075543493138343,1.540554327583683
53,990000000,1.4599562501662444,-1.2021168481231643,1.5405544463972007
54,24000000,1.4601208504680765,-1.1966793920660106,1.5405545423845792
54,58000000,1.4602853279375432,-1.1912419071605747,1.5405545667559106
54,92000000,1.4604497687765143,-1.185804420609856,1.540554564935817
54,126000000,1.4606142274958984,-1.1803669080682313,1.5405545803077454
54,160000000,1.4607786994585574,-1.1749294425966812,1.5405545979503752
54,194000000,1.4609432346056503,-1.1694919639190604,1.5405546555583065
54,228000000,1.4611078213582038,-1.1640544699811588,1.540554743515151
54,262000000,1.4612723544934594,-1.1586169576004863,1.540554798213996
54,296000000,1.4614368404654428,-1.153179426964933,1.540554820991402
54,330000000,1.4616013331385338,-1.1477418567229247,1.540554843013248
54,364000000,1.4617658595115486,-1.1423042589405246,1.54055489014498
54,398000000,1.4619304202116232,-1.1368666942473886,1.5405549628061226
54,432000000,1.46209497459166,-1.1314291678507893,1.5405550296369919
54,466000000,1.46225944908243,-1.1259916020354976,1.5405550494313722
54,500000000,1.4624238984857658,-1.1205541511995454,1.5405550493104199
54,534000000,1.4625883602594234,-1.1151167448987165,1.5405550674441573
54,568000000,1.4627528833911483,-1.109679360286803,1.5405551148579086
54,602000000,1.462917471393659,-1.104241855416601,1.5405552107275142
54,636000000,1.4630820385544436,-1.0988043125027833,1.5405552894635277
54,670000000,1.46324653807902,-1.093366751605095,1.5405553271245551
54,704000000,1.4634109712507002,-1.0879291814912668,1.5405553228700561
54,738000000,1.4635754053004177,-1.0824916501850006,1.540555320593776
54,772000000,1.4637398643835005,-1.0770541493129995,1.540555333479991
54,806000000,1.4639044244254709,-1.0716166771333735,1.540555411290642
54,840000000,1.464069046986236,-1.0661792007316253,1.5405555284244652
54,874000000,1.4642336278637988,-1.0607417378681436,1.5405556153923323
54,908000000,1.4643981514275994,-1.0553042557730785,1.5405556673608778
54,942000000,1.4645626152233309,-1.049866728627353,1.5405556804407952
54,976000000,1.4647270249266138,-1.0444291816923317,1.5405556591669496
55,10000000,1.4648915303057195,-1.0389915932429838,1.5405556888470184
