stamp_sec,stamp_nanosec,x,y,yaw
23,594000000,-0.8573398480397801,-1.4999852211548406,2.998427780762784e-05
23,628000000,-0.8518999113478467,-1.4999850781956225,3.0028685134579307e-05
23,662000000,-0.8464600196129681,-1.4999849382259438,3.00727203194977e-05
23,696000000,-0.841020089537201,-1.499984756013378,3.0091884758232766e-05
23,730000000,-0.8355801080839307,-1.499984609883194,3.01260356090643e-05
23,764000000,-0.8301401254059216,-1.4999844887985077,3.018304489299964e-05
23,798000000,-0.8247000144549554,-1.49998437188212,3.0225606626077786e-05
23,832000000,-0.8192599022031264,-1.499984200301925,3.024301399712515e-05
23,866000000,-0.8138198444456521,-1.4999840341453818,3.0264622279908104e-05
23,900000000,-0.808379867440428,-1.4999838776152836,3.0296708001564425e-05
23,934000000,-0.8029399334248141,-1.4999837314151019,3.0327939252527144e-05
23,968000000,-0.7975000434332401,-1.4999835907116532,3.0369308982538428e-05
24,2000000,-0.7920601402800873,-1.4999834945453157,3.043360878543959e-05
24,36000000,-0.7866201253491723,-1.4999834479190597,3.053380129043398e-05
24,70000000,-0.7811800944439702,-1.4999833894368106,3.062945826707249e-05
24,104000000,-0.7757400499377828,-1.4999832690322639,3.068660673852927e-05
24,138000000,-0.7702999586804029,-1.4999830607358204,3.068855905363937e-05
24,172000000,-0.7648599217949348,-1.49998286064377,3.070189483348617e-05
24,206000000,-0.7594199221385234,-1.4999826733401878,3.072037830790634e-05
24,240000000,-0.7539798783907772,-1.4999824988740151,3.074577634146282e-05
24,274000000,-0.748539960473059,-1.499982333868266,3.077526093850359e-05
24,308000000,-0.7431000857820315,-1.4999821764831527,3.0812463785549145e-05
24,342000000,-0.7376600688081192,-1.499982085239246,3.088390943634162e-05
24,376000000,-0.7322200733707755,-1.499982037617171,3.098927604864142e-05
24,410000000,-0.726780085140321,-1.4999819474842702,3.106705952690909e-05
24,444000000,-0.7213400302208015,-1.4999817288931092,3.105122377137576e-05
24,478000000,-0.7159000404398506,-1.4999815160925836,3.1050492006140225e-05
24,512000000,-0.7104599555886356,-1.499981325660944,3.105416688872811e-05
24,546000000,-0.7050198772616906,-1.4999811628930277,3.1078996492351766e-05
24,580000000,-0.6995798988729709,-1.4999810455784568,3.1136108223857964e-05
24,614000000,-0.6941399655680235,-1.4999809288271229,3.1192792567202124e-05
24,648000000,-0.6887000471136494,-1.4999808238017196,3.125625079747995e-05
24,682000000,-0.6832600945940224,-1.4999807552020954,3.134595986038934e-05
24,716000000,-0.6778201108595874,-1.4999806137797875,3.1398447917282414e-05
24,750000000,-0.6723801289797443,-1.499980417440753,3.140741247240165e-05
24,784000000,-0.6669400560401689,-1.499980236952624,3.143389308798982e-05
24,818000000,-0.6615000606832154,-1.4999800648260233,3.146217766470796e-05
24,852000000,-0.6560601110217261,-1.4999799013698862,3.149755675819984e-05
24,886000000,-0.6506201286430342,-1.499979790194377,3.1562314700892373e-05
24,920000000,-0.6451801310633262,-1.4999797255603824,3.165909689905528e-05
24,954000000,-0.6397401247373202,-1.4999796141185493,3.172938164228504e-05
24,988000000,-0.6343001109794394,-1.4999794490113734,3.1761815038940956e-05
25,22000000,-0.628860090058671,-1.4999792401773109,3.176762817772313e-05
25,56000000,-0.6234200622483962,-1.4999790730298785,3.179142151459783e-05
25,90000000,-0.6179800571739679,-1.4999789385958644,3.183922361119773e-05
25,124000000,-0.6125400695201326,-1.499978845147892,3.1909762812818935e-05
25,158000000,-0.6071000734975939,-1.4999787124419097,3.1956876466189675e-05
25,192000000,-0.601660069441217,-1.4999785314453906,3.1974135784949266e-05
25,226000000,-0.5962200716455971,-1.4999783440756103,3.198852102839316e-05
25,260000000,-0.5907800791212486,-1.4999781717709912,3.201518777421068e-05
25,294000000,-0.5853399843675735,-1.4999780609334135,3.207735886793769e-05
25,328000000,-0.579899853398216,-1.4999779492007115,3.214240088183509e-05
25,362000000,-0.5744598920642361,-1.499977830415637,3.2208469006312595e-05
25,396000000,-0.5690199734044642,-1.4999777108409866,3.2269291901071225e-05
25,430000000,-0.5635800781167549,-1.4999775806452302,3.232860874446005e-05
25,464000000,-0.5581401448695448,-1.4999773881211032,3.234954426210819e-05
25,498000000,-0.5527001633979401,-1.4999771633100707,3.234685164572019e-05
25,532000000,-0.5472601653161735,-1.4999769547954283,3.2359666855284805e-05
25,566000000,-0.5418200521560017,-1.4999767944247422,3.2394445732915904e-05
25,600000000,-0.5363799948612478,-1.4999767075980288,3.248264350349424e-05
25,634000000,-0.5309400025378525,-1.4999766206446659,3.2569138323405585e-05
25,668000000,-0.5255000563533021,-1.4999765254321316,3.264675481274197e-05
25,702000000,-0.520060131745161,-1.49997637723184,3.269408931008592e-05
25,736000000,-0.5146200989827648,-1.4999761154113158,3.265433587813737e-05
25,770000000,-0.5091800760293099,-1.499975943289545,3.267916309080716e-05
25,804000000,-0.503740062526193,-1.4999758229549136,3.2742302777339244e-05
25,838000000,-0.49830000379707096,-1.4999757049226556,3.279814598078446e-05
25,872000000,-0.49285990562802834,-1.4999755716325907,3.285021384320274e-05
25,906000000,-0.4874199199741737,-1.4999754002545957,3.287765791849664e-05
25,940000000,-0.48197997960977684,-1.4999752353305829,3.291144788012757e-05
25,974000000,-0.47654008406114173,-1.4999750755287555,3.294989982507473e-05
